id,topic_id,title,content,created_at
004109019,004109,Arari,,2026-07-21 00:01:41.104356+00
004109020,004109,Axixá,,2026-07-21 00:01:41.104356+00
004109021,004109,Bacabal,,2026-07-21 00:01:41.104356+00
004109022,004109,Bacabeira,,2026-07-21 00:01:41.104356+00
004109023,004109,Bacuri,,2026-07-21 00:01:41.104356+00
004109024,004109,Bacurituba,,2026-07-21 00:01:41.104356+00
004109025,004109,Balsas,,2026-07-21 00:01:41.104356+00
004109026,004109,Barão de Grajaú,,2026-07-21 00:01:41.104356+00
004109027,004109,Barra do Corda,,2026-07-21 00:01:41.104356+00
004109028,004109,Barreirinhas,,2026-07-21 00:01:41.104356+00
004109029,004109,Bela Vista do Maranhão,,2026-07-21 00:01:41.104356+00
004109030,004109,Belágua,,2026-07-21 00:01:41.104356+00
004109031,004109,Benedito Leite,,2026-07-21 00:01:41.104356+00
004109032,004109,Bequimão,,2026-07-21 00:01:41.104356+00
004109033,004109,Bernardo do Mearim,,2026-07-21 00:01:41.104356+00
004109034,004109,Boa Vista do Gurupi,,2026-07-21 00:01:41.104356+00
004109035,004109,Bom Jardim,,2026-07-21 00:01:41.104356+00
004109036,004109,Bom Jesus das Selvas,,2026-07-21 00:01:41.104356+00
004109037,004109,Bom Lugar,,2026-07-21 00:01:41.104356+00
004109038,004109,Brejo,,2026-07-21 00:01:41.104356+00
004109039,004109,Brejo de Areia,,2026-07-21 00:01:41.104356+00
004109040,004109,Buriti,,2026-07-21 00:01:41.104356+00
004109041,004109,Buriti Bravo,,2026-07-21 00:01:41.104356+00
004109042,004109,Buriticupu,,2026-07-21 00:01:41.104356+00
004109043,004109,Buritirana,,2026-07-21 00:01:41.104356+00
004109044,004109,Cachoeira Grande,,2026-07-21 00:01:41.104356+00
004109045,004109,Cajapió,,2026-07-21 00:01:41.104356+00
004109046,004109,Cajari,,2026-07-21 00:01:41.104356+00
004109047,004109,Campestre do Maranhão,,2026-07-21 00:01:41.104356+00
004109048,004109,Cândido Mendes,,2026-07-21 00:01:41.104356+00
004109049,004109,Cantanhede,,2026-07-21 00:01:41.104356+00
004109050,004109,Capinzal do Norte,,2026-07-21 00:01:41.104356+00
004109051,004109,Carolina,,2026-07-21 00:01:41.104356+00
004109052,004109,Carutapera,,2026-07-21 00:01:41.104356+00
004109053,004109,Caxias,,2026-07-21 00:01:41.104356+00
004109054,004109,Cedral,,2026-07-21 00:01:41.104356+00
004109055,004109,Central do Maranhão,,2026-07-21 00:01:41.104356+00
004109056,004109,Centro do Guilherme,,2026-07-21 00:01:41.104356+00
004109057,004109,Centro Novo do Maranhão,,2026-07-21 00:01:41.104356+00
004109058,004109,Chapadinha,,2026-07-21 00:01:41.104356+00
004109059,004109,Cidelândia,,2026-07-21 00:01:41.104356+00
004109060,004109,Codó,,2026-07-21 00:01:41.104356+00
004109061,004109,Coelho Neto,,2026-07-21 00:01:41.104356+00
004109062,004109,Colinas,,2026-07-21 00:01:41.104356+00
004109063,004109,Conceição do Lago-Açu,,2026-07-21 00:01:41.104356+00
004109064,004109,Coroatá,,2026-07-21 00:01:41.104356+00
004109065,004109,Cururupu,,2026-07-21 00:01:41.104356+00
004109066,004109,Davinópolis,,2026-07-21 00:01:41.104356+00
004109067,004109,Dom Pedro,,2026-07-21 00:01:41.104356+00
004109068,004109,Duque Bacelar,,2026-07-21 00:01:41.104356+00
004109069,004109,Esperantinópolis,,2026-07-21 00:01:41.104356+00
004109070,004109,Estreito,,2026-07-21 00:01:41.104356+00
004109071,004109,Feira Nova do Maranhão,,2026-07-21 00:01:41.104356+00
004109072,004109,Fernando Falcão,,2026-07-21 00:01:41.104356+00
004109073,004109,Formosa da Serra Negra,,2026-07-21 00:01:41.104356+00
004109074,004109,Fortaleza dos Nogueiras,,2026-07-21 00:01:41.104356+00
004109075,004109,Fortuna,,2026-07-21 00:01:41.104356+00
004109076,004109,Godofredo Viana,,2026-07-21 00:01:41.104356+00
004109077,004109,Gonçalves Dias,,2026-07-21 00:01:41.104356+00
004109078,004109,Governador Archer,,2026-07-21 00:01:41.104356+00
004109079,004109,Governador Edison Lobão,,2026-07-21 00:01:41.104356+00
004109080,004109,Governador Eugênio Barros,,2026-07-21 00:01:41.104356+00
004109081,004109,Governador Luiz Rocha,,2026-07-21 00:01:41.104356+00
004109082,004109,Governador Newton Bello,,2026-07-21 00:01:41.104356+00
004109083,004109,Governador Nunes Freire,,2026-07-21 00:01:41.104356+00
004109084,004109,Graça Aranha,,2026-07-21 00:01:41.104356+00
004109085,004109,Grajaú,,2026-07-21 00:01:41.104356+00
004109086,004109,Guimarães,,2026-07-21 00:01:41.104356+00
004109087,004109,Humberto de Campos,,2026-07-21 00:01:41.104356+00
004109088,004109,Icatu,,2026-07-21 00:01:41.104356+00
004109089,004109,Igarapé do Meio,,2026-07-21 00:01:41.104356+00
004109090,004109,Igarapé Grande,,2026-07-21 00:01:41.104356+00
004109091,004109,Imperatriz,,2026-07-21 00:01:41.104356+00
004109092,004109,Itaipava do Grajaú,,2026-07-21 00:01:41.104356+00
004109093,004109,Itapecuru Mirim,,2026-07-21 00:01:41.104356+00
004109094,004109,Itinga do Maranhão,,2026-07-21 00:01:41.104356+00
004109095,004109,Jatobá,,2026-07-21 00:01:41.104356+00
004109096,004109,Jenipapo dos Vieiras,,2026-07-21 00:01:41.104356+00
004109097,004109,João Lisboa,,2026-07-21 00:01:41.104356+00
004109098,004109,Joselândia,,2026-07-21 00:01:41.104356+00
004109099,004109,Junco do Maranhão,,2026-07-21 00:01:41.104356+00
004109100,004109,Lago da Pedra,,2026-07-21 00:01:41.104356+00
004109101,004109,Lago do Junco,,2026-07-21 00:01:41.104356+00
004109102,004109,Lago dos Rodrigues,,2026-07-21 00:01:41.104356+00
004109103,004109,Lago Verde,,2026-07-21 00:01:41.104356+00
004109104,004109,Lagoa do Mato,,2026-07-21 00:01:41.104356+00
004109105,004109,Lagoa Grande do Maranhão,,2026-07-21 00:01:41.104356+00
004109106,004109,Lajeado Novo,,2026-07-21 00:01:41.104356+00
004109107,004109,Lima Campos,,2026-07-21 00:01:41.104356+00
004109108,004109,Loreto,,2026-07-21 00:01:41.104356+00
004109109,004109,Luís Domingues,,2026-07-21 00:01:41.104356+00
004109110,004109,Magalhães de Almeida,,2026-07-21 00:01:41.104356+00
004109111,004109,Maracaçumé,,2026-07-21 00:01:41.104356+00
004109112,004109,Marajá do Sena,,2026-07-21 00:01:41.104356+00
004109113,004109,Maranhãozinho,,2026-07-21 00:01:41.104356+00
004109114,004109,Mata Roma,,2026-07-21 00:01:41.104356+00
004109115,004109,Matinha,,2026-07-21 00:01:41.104356+00
004109116,004109,Matões,,2026-07-21 00:01:41.104356+00
004109117,004109,Matões do Norte,,2026-07-21 00:01:41.104356+00
004109118,004109,Milagres do Maranhão,,2026-07-21 00:01:41.104356+00
004109119,004109,Mirador,,2026-07-21 00:01:41.104356+00
004109120,004109,Miranda do Norte,,2026-07-21 00:01:41.104356+00
004109121,004109,Mirinzal,,2026-07-21 00:01:41.104356+00
004109122,004109,Monção,,2026-07-21 00:01:41.104356+00
004109123,004109,Montes Altos,,2026-07-21 00:01:41.104356+00
004109124,004109,Morros,,2026-07-21 00:01:41.104356+00
004109125,004109,Nina Rodrigues,,2026-07-21 00:01:41.104356+00
004109126,004109,Nova Colinas,,2026-07-21 00:01:41.104356+00
004109127,004109,Nova Iorque,,2026-07-21 00:01:41.104356+00
004109128,004109,Nova Olinda do Maranhão,,2026-07-21 00:01:41.104356+00
004109129,004109,Olho d'Água das Cunhãs,,2026-07-21 00:01:41.104356+00
004109130,004109,Olinda Nova do Maranhão,,2026-07-21 00:01:41.104356+00
004109131,004109,Paço do Lumiar,,2026-07-21 00:01:41.104356+00
004109132,004109,Palmeirândia,,2026-07-21 00:01:41.104356+00
004109133,004109,Paraibano,,2026-07-21 00:01:41.104356+00
004109134,004109,Parnarama,,2026-07-21 00:01:41.104356+00
004109135,004109,Passagem Franca,,2026-07-21 00:01:41.104356+00
004109136,004109,Pastos Bons,,2026-07-21 00:01:41.104356+00
004109137,004109,Paulino Neves,,2026-07-21 00:01:41.104356+00
004109138,004109,Paulo Ramos,,2026-07-21 00:01:41.104356+00
004109139,004109,Pedreiras,,2026-07-21 00:01:41.104356+00
004109140,004109,Pedro do Rosário,,2026-07-21 00:01:41.104356+00
004109141,004109,Penalva,,2026-07-21 00:01:41.104356+00
004109142,004109,Peri Mirim,,2026-07-21 00:01:41.104356+00
004109143,004109,Peritoró,,2026-07-21 00:01:41.104356+00
004109144,004109,Pindaré-Mirim,,2026-07-21 00:01:41.104356+00
004109145,004109,Pinheiro,,2026-07-21 00:01:41.104356+00
004109146,004109,Pio XII,,2026-07-21 00:01:41.104356+00
004109147,004109,Pirapemas,,2026-07-21 00:01:41.104356+00
004109148,004109,Poção de Pedras,,2026-07-21 00:01:41.104356+00
004109149,004109,Porto Franco,,2026-07-21 00:01:41.104356+00
004109150,004109,Porto Rico do Maranhão,,2026-07-21 00:01:41.104356+00
004109151,004109,Presidente Dutra,,2026-07-21 00:01:41.104356+00
004109152,004109,Presidente Juscelino,,2026-07-21 00:01:41.104356+00
004109153,004109,Presidente Médici,,2026-07-21 00:01:41.104356+00
004109154,004109,Presidente Sarney,,2026-07-21 00:01:41.104356+00
004109155,004109,Presidente Vargas,,2026-07-21 00:01:41.104356+00
004109156,004109,Primeira Cruz,,2026-07-21 00:01:41.104356+00
004109157,004109,Raposa,,2026-07-21 00:01:41.104356+00
004109158,004109,Riachão,,2026-07-21 00:01:41.104356+00
004109159,004109,Ribamar Fiquene,,2026-07-21 00:01:41.104356+00
004109160,004109,Rosário,,2026-07-21 00:01:41.104356+00
004109161,004109,Sambaíba,,2026-07-21 00:01:41.104356+00
004109162,004109,Santa Filomena do Maranhão,,2026-07-21 00:01:41.104356+00
004109163,004109,Santa Helena,,2026-07-21 00:01:41.104356+00
004109164,004109,Santa Inês,,2026-07-21 00:01:41.104356+00
004109165,004109,Santa Luzia,,2026-07-21 00:01:41.104356+00
004109166,004109,Santa Luzia do Paruá,,2026-07-21 00:01:41.104356+00
004109167,004109,Santa Quitéria do Maranhão,,2026-07-21 00:01:41.104356+00
004109168,004109,Santa Rita,,2026-07-21 00:01:41.104356+00
004109169,004109,Santana do Maranhão,,2026-07-21 00:01:41.104356+00
004109170,004109,Santo Amaro do Maranhão,,2026-07-21 00:01:41.104356+00
004109171,004109,Santo Antônio dos Lopes,,2026-07-21 00:01:41.104356+00
004109172,004109,São Benedito do Rio Preto,,2026-07-21 00:01:41.104356+00
004109173,004109,São Bento,,2026-07-21 00:01:41.104356+00
004109174,004109,São Bernardo,,2026-07-21 00:01:41.104356+00
004109175,004109,São Domingos do Azeitão,,2026-07-21 00:01:41.104356+00
004109176,004109,São Domingos do Maranhão,,2026-07-21 00:01:41.104356+00
004109177,004109,São Félix de Balsas,,2026-07-21 00:01:41.104356+00
004109178,004109,São Francisco do Brejão,,2026-07-21 00:01:41.104356+00
004109179,004109,São Francisco do Maranhão,,2026-07-21 00:01:41.104356+00
004109180,004109,São João Batista,,2026-07-21 00:01:41.104356+00
004109181,004109,São João do Carú,,2026-07-21 00:01:41.104356+00
004109182,004109,São João do Paraíso,,2026-07-21 00:01:41.104356+00
004109183,004109,São João do Soter,,2026-07-21 00:01:41.104356+00
004109184,004109,São João dos Patos,,2026-07-21 00:01:41.104356+00
004109185,004109,São José de Ribamar,,2026-07-21 00:01:41.104356+00
004109186,004109,São José dos Basílios,,2026-07-21 00:01:41.104356+00
004109187,004109,São Luís,,2026-07-21 00:01:41.104356+00
004109188,004109,São Luís Gonzaga do Maranhão,,2026-07-21 00:01:41.104356+00
004109189,004109,São Mateus do Maranhão,,2026-07-21 00:01:41.104356+00
004109190,004109,São Pedro da Água Branca,,2026-07-21 00:01:41.104356+00
004109191,004109,São Pedro dos Crentes,,2026-07-21 00:01:41.104356+00
004109192,004109,São Raimundo das Mangabeiras,,2026-07-21 00:01:41.104356+00
004109193,004109,São Raimundo do Doca Bezerra,,2026-07-21 00:01:41.104356+00
004109194,004109,São Roberto,,2026-07-21 00:01:41.104356+00
004109195,004109,São Vicente Ferrer,,2026-07-21 00:01:41.104356+00
004109196,004109,Satubinha,,2026-07-21 00:01:41.104356+00
004109197,004109,Senador Alexandre Costa,,2026-07-21 00:01:41.104356+00
004109198,004109,Senador La Rocque,,2026-07-21 00:01:41.104356+00
004109199,004109,Serrano do Maranhão,,2026-07-21 00:01:41.104356+00
004109200,004109,Sítio Novo,,2026-07-21 00:01:41.104356+00
004109201,004109,Sucupira do Norte,,2026-07-21 00:01:41.104356+00
004109202,004109,Sucupira do Riachão,,2026-07-21 00:01:41.104356+00
004109203,004109,Tasso Fragoso,,2026-07-21 00:01:41.104356+00
004109204,004109,Timbiras,,2026-07-21 00:01:41.104356+00
004109205,004109,Timon,,2026-07-21 00:01:41.104356+00
004109206,004109,Trizidela do Vale,,2026-07-21 00:01:41.104356+00
004109207,004109,Tufilândia,,2026-07-21 00:01:41.104356+00
004109208,004109,Tuntum,,2026-07-21 00:01:41.104356+00
004109209,004109,Turiaçu,,2026-07-21 00:01:41.104356+00
004109210,004109,Turilândia,,2026-07-21 00:01:41.104356+00
004109211,004109,Tutóia,,2026-07-21 00:01:41.104356+00
004109212,004109,Urbano Santos,,2026-07-21 00:01:41.104356+00
004109213,004109,Vargem Grande,,2026-07-21 00:01:41.104356+00
004109214,004109,Viana,,2026-07-21 00:01:41.104356+00
004109215,004109,Vila Nova dos Martírios,,2026-07-21 00:01:41.104356+00
004109216,004109,Vitória do Mearim,,2026-07-21 00:01:41.104356+00
004109217,004109,Vitorino Freire,,2026-07-21 00:01:41.104356+00
004109218,004109,Zé Doca,,2026-07-21 00:01:41.104356+00
004110001,004110,Estado de Mato Grosso,,2026-07-21 00:01:41.104356+00
004110002,004110,Acorizal,,2026-07-21 00:01:41.104356+00
004110003,004110,Água Boa,,2026-07-21 00:01:41.104356+00
004110004,004110,Alta Floresta,,2026-07-21 00:01:41.104356+00
004110005,004110,Alto Araguaia,,2026-07-21 00:01:41.104356+00
004110006,004110,Alto Boa Vista,,2026-07-21 00:01:41.104356+00
004110007,004110,Alto Garças,,2026-07-21 00:01:41.104356+00
004110008,004110,Alto Paraguai,,2026-07-21 00:01:41.104356+00
004110009,004110,Alto Taquari,,2026-07-21 00:01:41.104356+00
004110010,004110,Apiacás,,2026-07-21 00:01:41.104356+00
004110011,004110,Araguaiana,,2026-07-21 00:01:41.104356+00
004110012,004110,Araguainha,,2026-07-21 00:01:41.104356+00
004110013,004110,Araputanga,,2026-07-21 00:01:41.104356+00
004110014,004110,Arenápolis,,2026-07-21 00:01:41.104356+00
004110015,004110,Aripuanã,,2026-07-21 00:01:41.104356+00
004110016,004110,Barão de Melgaço,,2026-07-21 00:01:41.104356+00
004110017,004110,Barra do Bugres,,2026-07-21 00:01:41.104356+00
004110018,004110,Barra do Garças,,2026-07-21 00:01:41.104356+00
004110019,004110,Bom Jesus do Araguaia,,2026-07-21 00:01:41.104356+00
004110020,004110,Brasnorte,,2026-07-21 00:01:41.104356+00
004110021,004110,Cáceres,,2026-07-21 00:01:41.104356+00
004110022,004110,Campinápolis,,2026-07-21 00:01:41.104356+00
004110023,004110,Campo Novo do Parecis,,2026-07-21 00:01:41.104356+00
004110024,004110,Campo Verde,,2026-07-21 00:01:41.104356+00
004110025,004110,Campos de Júlio,,2026-07-21 00:01:41.104356+00
004110026,004110,Canabrava do Norte,,2026-07-21 00:01:41.104356+00
004110027,004110,Canarana,,2026-07-21 00:01:41.104356+00
004110028,004110,Carlinda,,2026-07-21 00:01:41.104356+00
004110029,004110,Castanheira,,2026-07-21 00:01:41.104356+00
004110030,004110,Chapada dos Guimarães,,2026-07-21 00:01:41.104356+00
004110031,004110,Cláudia,,2026-07-21 00:01:41.104356+00
004110032,004110,Cocalinho,,2026-07-21 00:01:41.104356+00
004110033,004110,Colíder,,2026-07-21 00:01:41.104356+00
004110034,004110,Colniza,,2026-07-21 00:01:41.104356+00
004110035,004110,Comodoro,,2026-07-21 00:01:41.104356+00
004110036,004110,Confresa,,2026-07-21 00:01:41.104356+00
004110037,004110,Conquista d'Oeste,,2026-07-21 00:01:41.104356+00
004110038,004110,Cotriguaçu,,2026-07-21 00:01:41.104356+00
004110039,004110,Cuiabá,,2026-07-21 00:01:41.104356+00
004110040,004110,Curvelândia,,2026-07-21 00:01:41.104356+00
004110041,004110,Denise,,2026-07-21 00:01:41.104356+00
004110042,004110,Diamantino,,2026-07-21 00:01:41.104356+00
004110043,004110,Dom Aquino,,2026-07-21 00:01:41.104356+00
004110044,004110,Feliz Natal,,2026-07-21 00:01:41.104356+00
004110045,004110,Figueirópolis d'Oeste,,2026-07-21 00:01:41.104356+00
004110046,004110,Gaúcha do Norte,,2026-07-21 00:01:41.104356+00
004110047,004110,General Carneiro,,2026-07-21 00:01:41.104356+00
004110048,004110,Glória d'Oeste,,2026-07-21 00:01:41.104356+00
004110049,004110,Guarantã do Norte,,2026-07-21 00:01:41.104356+00
004110050,004110,Guiratinga,,2026-07-21 00:01:41.104356+00
004110051,004110,Indiavaí,,2026-07-21 00:01:41.104356+00
004110052,004110,Ipiranga do Norte,,2026-07-21 00:01:41.104356+00
004110053,004110,Itanhangá,,2026-07-21 00:01:41.104356+00
004110054,004110,Itaúba,,2026-07-21 00:01:41.104356+00
004110055,004110,Itiquira,,2026-07-21 00:01:41.104356+00
004110056,004110,Jaciara,,2026-07-21 00:01:41.104356+00
004110057,004110,Jangada,,2026-07-21 00:01:41.104356+00
004110058,004110,Jauru,,2026-07-21 00:01:41.104356+00
004110059,004110,Juara,,2026-07-21 00:01:41.104356+00
004110060,004110,Juína,,2026-07-21 00:01:41.104356+00
004110061,004110,Juruena,,2026-07-21 00:01:41.104356+00
004110062,004110,Juscimeira,,2026-07-21 00:01:41.104356+00
004110063,004110,Lambari d'Oeste,,2026-07-21 00:01:41.104356+00
004110064,004110,Lucas do Rio Verde,,2026-07-21 00:01:41.104356+00
004110065,004110,Luciara,,2026-07-21 00:01:41.104356+00
004110066,004110,Marcelândia,,2026-07-21 00:01:41.104356+00
004110067,004110,Matupá,,2026-07-21 00:01:41.104356+00
004110068,004110,Mirassol d'Oeste,,2026-07-21 00:01:41.104356+00
004110069,004110,Nobres,,2026-07-21 00:01:41.104356+00
004110070,004110,Nortelândia,,2026-07-21 00:01:41.104356+00
004110071,004110,Nossa Senhora do Livramento,,2026-07-21 00:01:41.104356+00
004110072,004110,Nova Bandeirantes,,2026-07-21 00:01:41.104356+00
004110073,004110,Nova Brasilândia,,2026-07-21 00:01:41.104356+00
004110074,004110,Nova Canaã do Norte,,2026-07-21 00:01:41.104356+00
004110075,004110,Nova Guarita,,2026-07-21 00:01:41.104356+00
004110076,004110,Nova Lacerda,,2026-07-21 00:01:41.104356+00
004110077,004110,Nova Marilândia,,2026-07-21 00:01:41.104356+00
004110078,004110,Nova Maringá,,2026-07-21 00:01:41.104356+00
004110079,004110,Nova Monte Verde,,2026-07-21 00:01:41.104356+00
004110080,004110,Nova Mutum,,2026-07-21 00:01:41.104356+00
004110081,004110,Nova Nazaré,,2026-07-21 00:01:41.104356+00
004110082,004110,Nova Olímpia,,2026-07-21 00:01:41.104356+00
004110083,004110,Nova Santa Helena,,2026-07-21 00:01:41.104356+00
004110084,004110,Nova Ubiratã,,2026-07-21 00:01:41.104356+00
004110085,004110,Nova Xavantina,,2026-07-21 00:01:41.104356+00
004110086,004110,Novo Horizonte do Norte,,2026-07-21 00:01:41.104356+00
004110087,004110,Novo Mundo,,2026-07-21 00:01:41.104356+00
004110088,004110,Novo Santo Antônio,,2026-07-21 00:01:41.104356+00
004110089,004110,Novo São Joaquim,,2026-07-21 00:01:41.104356+00
004110090,004110,Paranaíta,,2026-07-21 00:01:41.104356+00
004110091,004110,Paranatinga,,2026-07-21 00:01:41.104356+00
004110092,004110,Pedra Preta,,2026-07-21 00:01:41.104356+00
004110093,004110,Peixoto de Azevedo,,2026-07-21 00:01:41.104356+00
004110094,004110,Planalto da Serra,,2026-07-21 00:01:41.104356+00
004110095,004110,Poconé,,2026-07-21 00:01:41.104356+00
004110096,004110,Pontal do Araguaia,,2026-07-21 00:01:41.104356+00
004110097,004110,Ponte Branca,,2026-07-21 00:01:41.104356+00
004110098,004110,Pontes e Lacerda,,2026-07-21 00:01:41.104356+00
004110099,004110,Porto Alegre do Norte,,2026-07-21 00:01:41.104356+00
004110100,004110,Porto dos Gaúchos,,2026-07-21 00:01:41.104356+00
004110101,004110,Porto Esperidião,,2026-07-21 00:01:41.104356+00
004110102,004110,Porto Estrela,,2026-07-21 00:01:41.104356+00
004110103,004110,Poxoréu,,2026-07-21 00:01:41.104356+00
004110104,004110,Primavera do Leste,,2026-07-21 00:01:41.104356+00
004110105,004110,Querência,,2026-07-21 00:01:41.104356+00
004110106,004110,Reserva do Cabaçal,,2026-07-21 00:01:41.104356+00
004110107,004110,Ribeirão Cascalheira,,2026-07-21 00:01:41.104356+00
004110108,004110,Ribeirãozinho,,2026-07-21 00:01:41.104356+00
004110109,004110,Rio Branco,,2026-07-21 00:01:41.104356+00
004110110,004110,Rondolândia,,2026-07-21 00:01:41.104356+00
004110111,004110,Rondonópolis,,2026-07-21 00:01:41.104356+00
004110112,004110,Rosário Oeste,,2026-07-21 00:01:41.104356+00
004110113,004110,Salto do Céu,,2026-07-21 00:01:41.104356+00
004110114,004110,Santa Carmem,,2026-07-21 00:01:41.104356+00
004110115,004110,Santa Cruz do Xingu,,2026-07-21 00:01:41.104356+00
004110116,004110,Santa Rita do Trivelato,,2026-07-21 00:01:41.104356+00
004110117,004110,Santa Terezinha,,2026-07-21 00:01:41.104356+00
004110118,004110,Santo Afonso,,2026-07-21 00:01:41.104356+00
004110119,004110,Santo Antônio do Leste,,2026-07-21 00:01:41.104356+00
004110120,004110,Santo Antônio do Leverger,,2026-07-21 00:01:41.104356+00
004110121,004110,São Félix do Araguaia,,2026-07-21 00:01:41.104356+00
004110122,004110,São José do Povo,,2026-07-21 00:01:41.104356+00
004110123,004110,São José do Rio Claro,,2026-07-21 00:01:41.104356+00
004110124,004110,São José do Xingu,,2026-07-21 00:01:41.104356+00
004110125,004110,São José dos Quatro Marcos,,2026-07-21 00:01:41.104356+00
004110126,004110,São Pedro da Cipa,,2026-07-21 00:01:41.104356+00
004110127,004110,Sapezal,,2026-07-21 00:01:41.104356+00
004110128,004110,Serra Nova Dourada,,2026-07-21 00:01:41.104356+00
004110129,004110,Sinop,,2026-07-21 00:01:41.104356+00
004110130,004110,Sorriso,,2026-07-21 00:01:41.104356+00
004110131,004110,Tabaporã,,2026-07-21 00:01:41.104356+00
004110132,004110,Tangará da Serra,,2026-07-21 00:01:41.104356+00
004110133,004110,Tapurah,,2026-07-21 00:01:41.104356+00
004110134,004110,Terra Nova do Norte,,2026-07-21 00:01:41.104356+00
004110135,004110,Tesouro,,2026-07-21 00:01:41.104356+00
004110136,004110,Torixoréu,,2026-07-21 00:01:41.104356+00
004110137,004110,União do Sul,,2026-07-21 00:01:41.104356+00
004110138,004110,Vale de São Domingos,,2026-07-21 00:01:41.104356+00
004110139,004110,Várzea Grande,,2026-07-21 00:01:41.104356+00
004110140,004110,Vera,,2026-07-21 00:01:41.104356+00
004110141,004110,Vila Bela da Santíssima Trindade,,2026-07-21 00:01:41.104356+00
004110142,004110,Vila Rica,,2026-07-21 00:01:41.104356+00
004111001,004111,Estado de Mato Grosso do Sul,,2026-07-21 00:01:41.104356+00
004111002,004111,Água Clara,,2026-07-21 00:01:41.104356+00
004111003,004111,Alcinópolis,,2026-07-21 00:01:41.104356+00
004111004,004111,Amambai,,2026-07-21 00:01:41.104356+00
004111005,004111,Anastácio,,2026-07-21 00:01:41.104356+00
004111006,004111,Anaurilândia,,2026-07-21 00:01:41.104356+00
004111007,004111,Angélica,,2026-07-21 00:01:41.104356+00
004111008,004111,Antônio João,,2026-07-21 00:01:41.104356+00
004111009,004111,Aparecida do Taboado,,2026-07-21 00:01:41.104356+00
004111010,004111,Aquidauana,,2026-07-21 00:01:41.104356+00
004111011,004111,Aral Moreira,,2026-07-21 00:01:41.104356+00
004111012,004111,Bandeirantes,,2026-07-21 00:01:41.104356+00
004111013,004111,Bataguassu,,2026-07-21 00:01:41.104356+00
004111014,004111,Batayporã,,2026-07-21 00:01:41.104356+00
004111015,004111,Bela Vista,,2026-07-21 00:01:41.104356+00
004111016,004111,Bodoquena,,2026-07-21 00:01:41.104356+00
004111017,004111,Bonito,,2026-07-21 00:01:41.104356+00
004111018,004111,Brasilândia,,2026-07-21 00:01:41.104356+00
004111019,004111,Caarapó,,2026-07-21 00:01:41.104356+00
004111020,004111,Camapuã,,2026-07-21 00:01:41.104356+00
004111021,004111,Campo Grande,,2026-07-21 00:01:41.104356+00
004111022,004111,Caracol,,2026-07-21 00:01:41.104356+00
004111023,004111,Cassilândia,,2026-07-21 00:01:41.104356+00
004111024,004111,Chapadão do Sul,,2026-07-21 00:01:41.104356+00
004111025,004111,Corguinho,,2026-07-21 00:01:41.104356+00
004111026,004111,Coronel Sapucaia,,2026-07-21 00:01:41.104356+00
004111027,004111,Corumbá,,2026-07-21 00:01:41.104356+00
004111028,004111,Costa Rica,,2026-07-21 00:01:41.104356+00
004111029,004111,Coxim,,2026-07-21 00:01:41.104356+00
004111030,004111,Deodápolis,,2026-07-21 00:01:41.104356+00
004111031,004111,Dois Irmãos do Buriti,,2026-07-21 00:01:41.104356+00
004111032,004111,Douradina,,2026-07-21 00:01:41.104356+00
004111033,004111,Dourados,,2026-07-21 00:01:41.104356+00
004111034,004111,Eldorado,,2026-07-21 00:01:41.104356+00
004111035,004111,Fátima do Sul,,2026-07-21 00:01:41.104356+00
004111036,004111,Figueirão,,2026-07-21 00:01:41.104356+00
004111037,004111,Glória de Dourados,,2026-07-21 00:01:41.104356+00
004111038,004111,Guia Lopes da Laguna,,2026-07-21 00:01:41.104356+00
004111039,004111,Iguatemi,,2026-07-21 00:01:41.104356+00
004111040,004111,Inocência,,2026-07-21 00:01:41.104356+00
004111041,004111,Itaporã,,2026-07-21 00:01:41.104356+00
004111042,004111,Itaquiraí,,2026-07-21 00:01:41.104356+00
004111043,004111,Ivinhema,,2026-07-21 00:01:41.104356+00
004111044,004111,Japorã,,2026-07-21 00:01:41.104356+00
004111045,004111,Jaraguari,,2026-07-21 00:01:41.104356+00
004111046,004111,Jardim,,2026-07-21 00:01:41.104356+00
004111047,004111,Jateí,,2026-07-21 00:01:41.104356+00
004111048,004111,Juti,,2026-07-21 00:01:41.104356+00
004111049,004111,Ladário,,2026-07-21 00:01:41.104356+00
004111050,004111,Laguna Carapã,,2026-07-21 00:01:41.104356+00
004111051,004111,Maracaju,,2026-07-21 00:01:41.104356+00
004111052,004111,Miranda,,2026-07-21 00:01:41.104356+00
004111053,004111,Mundo Novo,,2026-07-21 00:01:41.104356+00
004111054,004111,Naviraí,,2026-07-21 00:01:41.104356+00
004111055,004111,Nioaque,,2026-07-21 00:01:41.104356+00
004111056,004111,Nova Alvorada do Sul,,2026-07-21 00:01:41.104356+00
004111057,004111,Nova Andradina,,2026-07-21 00:01:41.104356+00
004111058,004111,Novo Horizonte do Sul,,2026-07-21 00:01:41.104356+00
004111059,004111,Paranaíba,,2026-07-21 00:01:41.104356+00
004111060,004111,Paranhos,,2026-07-21 00:01:41.104356+00
004111061,004111,Pedro Gomes,,2026-07-21 00:01:41.104356+00
004111062,004111,Ponta Porã,,2026-07-21 00:01:41.104356+00
004111063,004111,Porto Murtinho,,2026-07-21 00:01:41.104356+00
004111064,004111,Ribas do Rio Pardo,,2026-07-21 00:01:41.104356+00
004111065,004111,Rio Brilhante,,2026-07-21 00:01:41.104356+00
